score,level1,level1pct,level2,level2pct,level3,level3pct,level4,level4pct,level5,level5pct,level6,level6pct,level7,level7pct,level567,level567pct,tokennum,typenum,typedivtoken,ngrams2_appear,ngrams2_total,ngrams2_appear_ratio,ngrams3_appear,ngrams3_total,ngrams3_appear_ratio,ngrams4_appear,ngrams4_total,ngrams4_appear_ratio,ngrams5_appear,ngrams5_total,ngrams5_appear_ratio,AWLratio,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv,
3.000000,555.000000,71.984436,50.000000,6.485084,9.000000,1.167315,13.000000,1.686122,0.000000,0.000000,9.000000,1.167315,135.000000,17.509728,144.000000,18.677043,771.000000,303.000000,0.392996,719.000000,766.000000,0.938642,539.000000,765.000000,0.704575,254.000000,764.000000,0.332461,72.000000,763.000000,0.094364,0.047138,303.000000,107.000000,19.000000,8.000000,771.000000,170.000000,43.000000,8.000000,0.060000,0.190000,0.350000,0.500000,1.500000,0.870000,303.000000,39.000000,40.300000,38.800000,0.390000,0.800000,7.720000,10.910000,0.860000,20.550000,0.440000,0.670000,2.670000,1.150000,0.090000,0.300000,0.070000,0.070000,0.140000,
3.000000,776.000000,71.127406,55.000000,5.041247,21.000000,1.924840,17.000000,1.558203,9.000000,0.824931,9.000000,0.824931,204.000000,18.698442,222.000000,20.348304,1091.000000,393.000000,0.360220,967.000000,1084.000000,0.892066,675.000000,1081.000000,0.624422,309.000000,1078.000000,0.286642,99.000000,1075.000000,0.092093,0.044271,391.000000,164.000000,19.000000,9.000000,1091.000000,262.000000,48.000000,12.000000,0.040000,0.250000,0.420000,0.330000,0.670000,0.580000,391.000000,41.000000,42.000000,37.200000,0.360000,0.760000,8.370000,11.840000,0.850000,20.710000,0.400000,0.500000,1.500000,0.870000,0.060000,0.330000,0.060000,0.060000,0.120000,
3.000000,634.000000,70.366260,52.000000,5.771365,14.000000,1.553829,16.000000,1.775805,3.000000,0.332963,8.000000,0.887902,174.000000,19.311876,185.000000,20.532741,901.000000,352.000000,0.390677,826.000000,895.000000,0.922905,603.000000,893.000000,0.675252,294.000000,891.000000,0.329966,95.000000,889.000000,0.106862,0.052023,351.000000,142.000000,25.000000,11.000000,901.000000,223.000000,54.000000,11.000000,0.060000,0.200000,0.400000,0.550000,3.270000,1.280000,351.000000,42.000000,40.900000,38.700000,0.390000,0.790000,8.270000,11.690000,0.860000,21.320000,0.460000,0.820000,7.360000,1.920000,0.170000,0.330000,0.060000,0.060000,0.110000,
3.000000,342.000000,68.812877,31.000000,6.237425,6.000000,1.207243,8.000000,1.609658,0.000000,0.000000,4.000000,0.804829,106.000000,21.327968,110.000000,22.132797,497.000000,231.000000,0.464789,462.000000,491.000000,0.940937,343.000000,489.000000,0.701432,182.000000,487.000000,0.373717,71.000000,485.000000,0.146392,0.035556,229.000000,84.000000,10.000000,5.000000,497.000000,116.000000,23.000000,5.000000,0.050000,0.220000,0.370000,0.500000,0.500000,0.500000,229.000000,40.000000,41.900000,38.800000,0.460000,0.770000,7.260000,10.270000,0.880000,21.600000,0.430000,1.000000,2.000000,1.000000,0.090000,0.250000,0.090000,0.090000,0.170000,
3.000000,615.000000,73.741007,40.000000,4.796163,21.000000,2.517986,13.000000,1.558753,0.000000,0.000000,7.000000,0.839329,138.000000,16.546763,145.000000,17.386091,834.000000,334.000000,0.400480,780.000000,829.000000,0.940893,621.000000,828.000000,0.750000,340.000000,827.000000,0.411125,127.000000,826.000000,0.153753,0.057927,334.000000,122.000000,16.000000,7.000000,834.000000,185.000000,37.000000,7.000000,0.040000,0.190000,0.370000,0.670000,1.330000,0.820000,334.000000,39.000000,39.300000,38.900000,0.400000,0.760000,8.180000,11.570000,0.860000,21.470000,0.430000,1.000000,3.000000,1.220000,0.080000,0.240000,0.080000,0.110000,0.190000,
3.000000,472.000000,71.406959,44.000000,6.656581,11.000000,1.664145,11.000000,1.664145,3.000000,0.453858,7.000000,1.059002,113.000000,17.095310,123.000000,18.608169,661.000000,293.000000,0.443268,599.000000,654.000000,0.915902,448.000000,651.000000,0.688172,211.000000,648.000000,0.325617,69.000000,645.000000,0.106977,0.045775,290.000000,97.000000,15.000000,6.000000,661.000000,132.000000,32.000000,6.000000,0.050000,0.190000,0.330000,0.670000,1.330000,0.820000,290.000000,41.000000,42.400000,39.200000,0.440000,0.790000,7.980000,11.280000,0.870000,22.230000,0.470000,1.000000,3.000000,1.220000,0.090000,0.320000,0.060000,0.090000,0.160000,
3.000000,580.000000,70.559611,58.000000,7.055961,18.000000,2.189781,18.000000,2.189781,0.000000,0.000000,4.000000,0.486618,144.000000,17.518248,148.000000,18.004866,822.000000,338.000000,0.411192,732.000000,819.000000,0.893773,524.000000,818.000000,0.640587,248.000000,817.000000,0.303550,81.000000,816.000000,0.099265,0.050746,338.000000,136.000000,16.000000,6.000000,822.000000,198.000000,36.000000,6.000000,0.040000,0.170000,0.400000,0.400000,0.800000,0.630000,338.000000,42.000000,42.100000,39.100000,0.410000,0.780000,8.340000,11.790000,0.870000,22.010000,0.440000,0.800000,3.200000,1.260000,0.110000,0.290000,0.110000,0.060000,0.170000,
3.000000,486.000000,70.742358,45.000000,6.550218,13.000000,1.892285,11.000000,1.601164,3.000000,0.436681,6.000000,0.873362,123.000000,17.903930,132.000000,19.213974,687.000000,297.000000,0.432314,622.000000,679.000000,0.916053,451.000000,675.000000,0.668148,191.000000,671.000000,0.284650,58.000000,667.000000,0.086957,0.038462,294.000000,104.000000,15.000000,8.000000,687.000000,146.000000,40.000000,9.000000,0.060000,0.230000,0.350000,0.250000,0.500000,0.500000,294.000000,41.000000,41.400000,40.500000,0.430000,0.790000,7.930000,11.220000,0.870000,21.830000,0.380000,0.380000,1.120000,0.750000,0.070000,0.250000,0.050000,0.100000,0.150000,
3.000000,525.000000,71.525886,42.000000,5.722071,20.000000,2.724796,17.000000,2.316076,0.000000,0.000000,6.000000,0.817439,124.000000,16.893733,130.000000,17.711172,734.000000,312.000000,0.425068,672.000000,726.000000,0.925620,491.000000,722.000000,0.680055,208.000000,718.000000,0.289694,65.000000,714.000000,0.091036,0.046667,309.000000,109.000000,18.000000,6.000000,734.000000,151.000000,39.000000,6.000000,0.050000,0.150000,0.350000,0.220000,0.440000,0.470000,309.000000,44.000000,42.300000,38.600000,0.420000,0.800000,8.060000,11.410000,0.870000,21.860000,0.460000,0.440000,1.780000,0.940000,0.100000,0.330000,0.100000,0.080000,0.180000,
3.000000,658.000000,73.601790,48.000000,5.369128,18.000000,2.013423,7.000000,0.782998,3.000000,0.335570,6.000000,0.671141,154.000000,17.225951,163.000000,18.232662,894.000000,343.000000,0.383669,810.000000,888.000000,0.912162,608.000000,886.000000,0.686230,316.000000,884.000000,0.357466,109.000000,882.000000,0.123583,0.032934,342.000000,119.000000,21.000000,8.000000,894.000000,184.000000,49.000000,8.000000,0.050000,0.160000,0.350000,0.330000,0.330000,0.410000,342.000000,40.000000,41.400000,39.700000,0.380000,0.790000,8.090000,11.440000,0.860000,20.870000,0.430000,1.000000,3.000000,1.220000,0.060000,0.320000,0.120000,0.060000,0.180000,
3.000000,494.000000,74.962064,38.000000,5.766313,10.000000,1.517451,6.000000,0.910470,1.000000,0.151745,4.000000,0.606980,106.000000,16.084977,111.000000,16.843703,659.000000,263.000000,0.399090,599.000000,654.000000,0.915902,481.000000,653.000000,0.736600,229.000000,652.000000,0.351227,77.000000,651.000000,0.118280,0.034884,263.000000,88.000000,13.000000,6.000000,659.000000,130.000000,32.000000,6.000000,0.050000,0.190000,0.330000,0.330000,0.330000,0.410000,263.000000,37.000000,40.100000,40.600000,0.400000,0.790000,7.240000,10.250000,0.860000,19.920000,0.410000,1.000000,3.000000,1.220000,0.090000,0.220000,0.090000,0.090000,0.190000,
3.000000,815.000000,77.841452,34.000000,3.247373,29.000000,2.769819,19.000000,1.814709,2.000000,0.191022,4.000000,0.382044,144.000000,13.753582,150.000000,14.326648,1047.000000,331.000000,0.316141,965.000000,1044.000000,0.924330,778.000000,1043.000000,0.745925,429.000000,1042.000000,0.411708,121.000000,1041.000000,0.116234,0.024465,329.000000,114.000000,17.000000,7.000000,1047.000000,202.000000,60.000000,8.000000,0.060000,0.130000,0.350000,0.110000,0.110000,0.240000,329.000000,33.000000,40.300000,36.000000,0.310000,0.700000,7.190000,10.170000,0.830000,18.140000,0.280000,0.220000,0.440000,0.470000,0.030000,0.280000,0.050000,0.030000,0.080000,
3.000000,302.000000,76.455696,17.000000,4.303797,9.000000,2.278481,5.000000,1.265823,2.000000,0.506329,3.000000,0.759494,57.000000,14.430380,62.000000,15.696203,395.000000,206.000000,0.521519,353.000000,393.000000,0.898219,253.000000,391.000000,0.647059,121.000000,389.000000,0.311054,26.000000,387.000000,0.067183,0.033981,206.000000,68.000000,6.000000,1.000000,395.000000,85.000000,11.000000,1.000000,0.030000,0.090000,0.330000,0.000000,0.000000,0.000000,206.000000,34.000000,40.800000,40.200000,0.520000,0.770000,7.330000,10.360000,0.890000,23.850000,0.550000,0.500000,0.500000,0.500000,0.090000,0.500000,0.000000,0.090000,0.090000,
3.000000,207.000000,73.928571,17.000000,6.071429,7.000000,2.500000,2.000000,0.714286,0.000000,0.000000,1.000000,0.357143,46.000000,16.428571,47.000000,16.785714,280.000000,155.000000,0.553571,266.000000,277.000000,0.960289,185.000000,276.000000,0.670290,74.000000,275.000000,0.269091,23.000000,274.000000,0.083942,0.026144,155.000000,44.000000,9.000000,3.000000,280.000000,56.000000,19.000000,3.000000,0.070000,0.160000,0.280000,1.000000,1.000000,0.710000,155.000000,38.000000,39.500000,38.900000,0.550000,0.780000,6.550000,9.260000,0.900000,23.320000,0.470000,1.000000,1.000000,0.710000,0.050000,0.310000,0.110000,0.110000,0.210000,
3.000000,232.000000,44.190476,14.000000,2.666667,6.000000,1.142857,4.000000,0.761905,0.000000,0.000000,2.000000,0.380952,267.000000,50.857143,269.000000,51.238095,525.000000,294.000000,0.560000,489.000000,521.000000,0.938580,348.000000,519.000000,0.670520,146.000000,517.000000,0.282398,44.000000,515.000000,0.085437,0.028340,250.000000,81.000000,14.000000,5.000000,525.000000,122.000000,23.000000,5.000000,0.040000,0.220000,0.320000,0.500000,0.500000,0.500000,250.000000,41.000000,40.400000,41.600000,0.480000,0.800000,7.720000,10.910000,0.880000,22.960000,0.610000,1.000000,2.000000,1.000000,0.090000,0.470000,0.130000,0.090000,0.220000,
3.000000,602.000000,75.062344,35.000000,4.364090,10.000000,1.246883,20.000000,2.493766,1.000000,0.124688,6.000000,0.748130,128.000000,15.960100,135.000000,16.832918,802.000000,327.000000,0.407731,735.000000,794.000000,0.925693,562.000000,788.000000,0.713198,253.000000,782.000000,0.323529,77.000000,776.000000,0.099227,0.044728,320.000000,119.000000,18.000000,9.000000,802.000000,159.000000,46.000000,10.000000,0.060000,0.220000,0.370000,0.240000,0.940000,0.690000,320.000000,39.000000,40.000000,39.200000,0.400000,0.770000,7.990000,11.300000,0.860000,21.140000,0.390000,0.290000,1.470000,0.860000,0.110000,0.320000,0.070000,0.090000,0.150000,
3.000000,537.000000,72.665765,41.000000,5.548038,19.000000,2.571042,12.000000,1.623816,1.000000,0.135318,1.000000,0.135318,128.000000,17.320704,130.000000,17.591340,739.000000,321.000000,0.434371,654.000000,736.000000,0.888587,473.000000,735.000000,0.643537,208.000000,734.000000,0.283379,57.000000,733.000000,0.077763,0.028391,321.000000,116.000000,15.000000,6.000000,739.000000,154.000000,43.000000,6.000000,0.060000,0.140000,0.360000,0.250000,0.250000,0.350000,321.000000,40.000000,41.600000,41.400000,0.430000,0.800000,8.350000,11.810000,0.870000,22.720000,0.350000,0.500000,1.000000,0.710000,0.050000,0.240000,0.120000,0.050000,0.160000,
3.000000,470.000000,69.526627,52.000000,7.692308,13.000000,1.923077,8.000000,1.183432,3.000000,0.443787,4.000000,0.591716,126.000000,18.639053,133.000000,19.674556,676.000000,294.000000,0.434911,603.000000,671.000000,0.898659,442.000000,669.000000,0.660688,199.000000,667.000000,0.298351,69.000000,665.000000,0.103759,0.051903,293.000000,100.000000,18.000000,8.000000,676.000000,155.000000,43.000000,9.000000,0.060000,0.210000,0.340000,0.750000,2.250000,1.060000,293.000000,41.000000,43.300000,38.500000,0.430000,0.760000,7.970000,11.270000,0.870000,22.060000,0.420000,0.750000,2.250000,1.060000,0.070000,0.290000,0.090000,0.090000,0.190000,
3.000000,316.000000,71.981777,25.000000,5.694761,11.000000,2.505695,6.000000,1.366743,0.000000,0.000000,4.000000,0.911162,77.000000,17.539863,81.000000,18.451025,439.000000,218.000000,0.496583,400.000000,431.000000,0.928074,295.000000,429.000000,0.687646,137.000000,427.000000,0.320843,43.000000,425.000000,0.101176,0.038095,215.000000,66.000000,13.000000,5.000000,439.000000,87.000000,25.000000,5.000000,0.060000,0.200000,0.310000,0.500000,0.500000,0.500000,215.000000,42.000000,39.700000,38.700000,0.490000,0.790000,7.260000,10.260000,0.880000,22.520000,0.520000,1.000000,2.000000,1.000000,0.080000,0.310000,0.160000,0.080000,0.240000,
3.000000,657.000000,68.867925,36.000000,3.773585,27.000000,2.830189,25.000000,2.620545,2.000000,0.209644,10.000000,1.048218,197.000000,20.649895,209.000000,21.907757,954.000000,392.000000,0.410901,832.000000,943.000000,0.882291,602.000000,935.000000,0.643850,266.000000,928.000000,0.286638,71.000000,921.000000,0.077090,0.052493,388.000000,164.000000,20.000000,10.000000,954.000000,237.000000,52.000000,11.000000,0.050000,0.210000,0.420000,0.080000,0.080000,0.200000,388.000000,43.000000,40.500000,39.000000,0.410000,0.800000,8.880000,12.560000,0.870000,22.720000,0.380000,0.150000,0.310000,0.390000,0.040000,0.450000,0.040000,0.040000,0.080000,
3.000000,680.000000,73.832790,37.000000,4.017372,17.000000,1.845820,23.000000,2.497286,1.000000,0.108578,9.000000,0.977199,154.000000,16.720955,164.000000,17.806732,921.000000,323.000000,0.350706,847.000000,915.000000,0.925683,655.000000,913.000000,0.717415,335.000000,911.000000,0.367728,112.000000,909.000000,0.123212,0.037855,322.000000,120.000000,18.000000,11.000000,921.000000,203.000000,61.000000,11.000000,0.070000,0.180000,0.370000,0.460000,2.770000,1.180000,322.000000,42.000000,41.200000,36.800000,0.350000,0.750000,7.500000,10.610000,0.850000,19.250000,0.300000,0.540000,3.770000,1.370000,0.110000,0.150000,0.050000,0.050000,0.100000,
3.000000,512.000000,72.624113,39.000000,5.531915,18.000000,2.553191,17.000000,2.411348,1.000000,0.141844,4.000000,0.567376,114.000000,16.170213,119.000000,16.879433,705.000000,300.000000,0.425532,626.000000,701.000000,0.893010,454.000000,699.000000,0.649499,222.000000,697.000000,0.318508,77.000000,695.000000,0.110791,0.030717,299.000000,109.000000,17.000000,8.000000,705.000000,160.000000,41.000000,8.000000,0.060000,0.200000,0.360000,0.200000,0.200000,0.320000,299.000000,42.000000,42.100000,40.900000,0.420000,0.790000,7.960000,11.260000,0.870000,21.780000,0.410000,0.600000,1.800000,0.950000,0.070000,0.240000,0.120000,0.070000,0.200000,
3.000000,504.000000,72.309900,31.000000,4.447633,14.000000,2.008608,12.000000,1.721664,2.000000,0.286944,3.000000,0.430416,131.000000,18.794835,136.000000,19.512195,697.000000,304.000000,0.436155,623.000000,689.000000,0.904209,461.000000,685.000000,0.672993,201.000000,681.000000,0.295154,62.000000,677.000000,0.091580,0.047458,301.000000,113.000000,12.000000,4.000000,697.000000,160.000000,31.000000,4.000000,0.040000,0.130000,0.380000,0.250000,0.250000,0.350000,301.000000,43.000000,42.200000,41.400000,0.430000,0.790000,8.060000,11.400000,0.870000,22.170000,0.390000,0.500000,1.000000,0.710000,0.060000,0.250000,0.100000,0.100000,0.190000,
3.000000,327.000000,69.574468,25.000000,5.319149,10.000000,2.127660,6.000000,1.276596,1.000000,0.212766,4.000000,0.851064,97.000000,20.638298,102.000000,21.702128,470.000000,221.000000,0.470213,432.000000,464.000000,0.931035,295.000000,463.000000,0.637149,136.000000,462.000000,0.294372,42.000000,461.000000,0.091106,0.036866,221.000000,72.000000,12.000000,6.000000,470.000000,106.000000,24.000000,6.000000,0.050000,0.250000,0.330000,0.670000,1.330000,0.820000,221.000000,40.000000,40.700000,39.100000,0.470000,0.790000,7.210000,10.190000,0.880000,21.790000,0.500000,1.000000,3.000000,1.220000,0.120000,0.210000,0.120000,0.120000,0.250000,
3.000000,400.000000,75.046904,32.000000,6.003752,10.000000,1.876173,6.000000,1.125704,0.000000,0.000000,4.000000,0.750469,81.000000,15.196998,85.000000,15.947467,533.000000,238.000000,0.446529,504.000000,527.000000,0.956357,399.000000,525.000000,0.760000,214.000000,523.000000,0.409178,69.000000,521.000000,0.132438,0.038793,237.000000,66.000000,13.000000,5.000000,533.000000,95.000000,28.000000,5.000000,0.050000,0.180000,0.280000,1.000000,1.000000,0.710000,237.000000,38.000000,41.300000,37.200000,0.440000,0.760000,7.260000,10.270000,0.870000,21.120000,0.460000,1.000000,1.000000,0.710000,0.040000,0.330000,0.110000,0.070000,0.180000,
3.000000,690.000000,68.452381,44.000000,4.365079,17.000000,1.686508,14.000000,1.388889,1.000000,0.099206,6.000000,0.595238,236.000000,23.412698,243.000000,24.107143,1008.000000,404.000000,0.400794,880.000000,1001.000000,0.879121,632.000000,998.000000,0.633267,317.000000,995.000000,0.318593,106.000000,992.000000,0.106855,0.068528,402.000000,188.000000,22.000000,10.000000,1008.000000,280.000000,57.000000,10.000000,0.060000,0.180000,0.470000,0.330000,0.330000,0.410000,402.000000,41.000000,41.600000,39.600000,0.400000,0.800000,8.950000,12.660000,0.870000,22.600000,0.390000,0.670000,1.330000,0.820000,0.040000,0.250000,0.110000,0.090000,0.190000,
3.000000,487.000000,72.795217,43.000000,6.427504,8.000000,1.195815,11.000000,1.644245,3.000000,0.448430,4.000000,0.597907,113.000000,16.890882,120.000000,17.937220,669.000000,265.000000,0.396114,608.000000,662.000000,0.918429,482.000000,659.000000,0.731411,258.000000,656.000000,0.393293,95.000000,653.000000,0.145482,0.035020,262.000000,91.000000,11.000000,4.000000,669.000000,139.000000,31.000000,4.000000,0.050000,0.130000,0.350000,0.110000,0.110000,0.240000,262.000000,38.000000,41.300000,38.200000,0.390000,0.770000,7.160000,10.130000,0.860000,19.610000,0.350000,0.220000,0.440000,0.470000,0.060000,0.250000,0.060000,0.100000,0.160000,
3.000000,651.000000,72.818792,51.000000,5.704698,17.000000,1.901566,12.000000,1.342282,2.000000,0.223714,4.000000,0.447427,157.000000,17.561521,163.000000,18.232662,894.000000,342.000000,0.382550,832.000000,889.000000,0.935883,636.000000,888.000000,0.716216,310.000000,887.000000,0.349493,94.000000,886.000000,0.106095,0.050898,339.000000,132.000000,19.000000,10.000000,894.000000,200.000000,49.000000,11.000000,0.050000,0.220000,0.390000,0.430000,1.290000,0.800000,339.000000,40.000000,38.600000,39.200000,0.380000,0.770000,8.020000,11.340000,0.860000,20.680000,0.390000,0.710000,3.570000,1.340000,0.100000,0.200000,0.100000,0.080000,0.180000,
3.000000,757.000000,77.561475,55.000000,5.635246,17.000000,1.741803,17.000000,1.741803,1.000000,0.102459,4.000000,0.409836,125.000000,12.807377,130.000000,13.319672,976.000000,317.000000,0.324795,895.000000,971.000000,0.921730,739.000000,970.000000,0.761856,404.000000,969.000000,0.416925,160.000000,968.000000,0.165289,0.041667,317.000000,102.000000,15.000000,5.000000,976.000000,172.000000,41.000000,5.000000,0.040000,0.120000,0.320000,0.170000,0.170000,0.290000,317.000000,42.000000,40.800000,38.800000,0.320000,0.730000,7.170000,10.150000,0.840000,18.300000,0.370000,0.330000,0.670000,0.580000,0.050000,0.270000,0.100000,0.050000,0.150000,
3.000000,799.000000,74.812734,64.000000,5.992509,21.000000,1.966292,15.000000,1.404494,5.000000,0.468165,5.000000,0.468165,159.000000,14.887640,169.000000,15.823970,1068.000000,395.000000,0.369850,972.000000,1063.000000,0.914393,733.000000,1062.000000,0.690207,360.000000,1061.000000,0.339303,111.000000,1060.000000,0.104717,0.041026,395.000000,139.000000,24.000000,11.000000,1068.000000,234.000000,43.000000,11.000000,0.040000,0.260000,0.350000,0.880000,6.120000,1.750000,395.000000,41.000000,40.900000,37.800000,0.370000,0.770000,8.550000,12.090000,0.860000,21.230000,0.560000,1.000000,8.000000,2.000000,0.190000,0.390000,0.070000,0.090000,0.160000,
3.000000,690.000000,69.069069,66.000000,6.606607,16.000000,1.601602,15.000000,1.501502,5.000000,0.500501,13.000000,1.301301,194.000000,19.419419,212.000000,21.221221,999.000000,411.000000,0.411411,889.000000,993.000000,0.895267,634.000000,991.000000,0.639758,303.000000,989.000000,0.306370,96.000000,987.000000,0.097264,0.051852,410.000000,180.000000,27.000000,14.000000,999.000000,253.000000,58.000000,15.000000,0.060000,0.260000,0.440000,0.360000,1.450000,0.850000,410.000000,43.000000,41.700000,38.300000,0.410000,0.800000,9.170000,12.970000,0.870000,23.260000,0.470000,0.640000,4.450000,1.490000,0.120000,0.430000,0.070000,0.070000,0.140000,
3.000000,574.000000,74.448768,40.000000,5.188067,13.000000,1.686122,15.000000,1.945525,2.000000,0.259403,5.000000,0.648508,122.000000,15.823606,129.000000,16.731518,771.000000,297.000000,0.385214,710.000000,765.000000,0.928105,550.000000,763.000000,0.720839,285.000000,761.000000,0.374507,109.000000,759.000000,0.143610,0.045139,296.000000,110.000000,10.000000,5.000000,771.000000,170.000000,34.000000,5.000000,0.040000,0.150000,0.370000,0.170000,0.170000,0.290000,296.000000,40.000000,42.100000,37.600000,0.380000,0.790000,7.540000,10.660000,0.860000,20.050000,0.290000,0.330000,0.670000,0.580000,0.060000,0.200000,0.060000,0.060000,0.120000,
3.000000,695.000000,76.710817,46.000000,5.077263,15.000000,1.655629,12.000000,1.324503,3.000000,0.331126,7.000000,0.772627,128.000000,14.128035,138.000000,15.231788,906.000000,310.000000,0.342163,834.000000,897.000000,0.929766,702.000000,893.000000,0.786114,396.000000,889.000000,0.445444,143.000000,885.000000,0.161582,0.050167,306.000000,108.000000,19.000000,7.000000,905.000000,161.000000,39.000000,7.000000,0.040000,0.180000,0.350000,0.330000,0.330000,0.410000,306.000000,40.000000,40.300000,37.500000,0.340000,0.730000,7.190000,10.170000,0.840000,18.560000,0.490000,1.000000,3.000000,1.220000,0.080000,0.350000,0.100000,0.080000,0.180000,
3.500000,679.000000,69.427403,54.000000,5.521472,16.000000,1.635992,14.000000,1.431493,1.000000,0.102249,5.000000,0.511247,209.000000,21.370143,215.000000,21.983640,978.000000,360.000000,0.368098,890.000000,969.000000,0.918473,688.000000,966.000000,0.712215,375.000000,963.000000,0.389408,137.000000,960.000000,0.142708,0.040000,357.000000,145.000000,16.000000,5.000000,978.000000,230.000000,57.000000,6.000000,0.060000,0.110000,0.410000,0.290000,0.570000,0.530000,357.000000,41.000000,41.600000,39.200000,0.370000,0.780000,8.070000,11.420000,0.850000,20.430000,0.280000,0.710000,3.570000,1.340000,0.090000,0.230000,0.050000,0.050000,0.110000,
3.500000,645.000000,74.137931,51.000000,5.862069,14.000000,1.609195,13.000000,1.494253,3.000000,0.344828,6.000000,0.689655,138.000000,15.862069,147.000000,16.896552,870.000000,337.000000,0.387356,772.000000,862.000000,0.895592,584.000000,860.000000,0.679070,290.000000,858.000000,0.337995,83.000000,856.000000,0.096963,0.027273,335.000000,124.000000,19.000000,9.000000,870.000000,179.000000,51.000000,10.000000,0.060000,0.200000,0.370000,0.440000,1.780000,0.940000,335.000000,40.000000,40.000000,37.500000,0.390000,0.770000,8.030000,11.360000,0.860000,20.850000,0.370000,0.560000,2.780000,1.180000,0.100000,0.230000,0.060000,0.080000,0.140000,
3.500000,325.000000,71.115974,32.000000,7.002188,9.000000,1.969365,7.000000,1.531729,0.000000,0.000000,4.000000,0.875274,80.000000,17.505470,84.000000,18.380744,457.000000,216.000000,0.472648,410.000000,450.000000,0.911111,300.000000,449.000000,0.668151,149.000000,448.000000,0.332589,54.000000,447.000000,0.120805,0.023585,216.000000,59.000000,11.000000,4.000000,457.000000,82.000000,24.000000,4.000000,0.050000,0.170000,0.270000,0.250000,0.250000,0.350000,216.000000,41.000000,41.700000,39.800000,0.470000,0.800000,7.140000,10.100000,0.880000,21.740000,0.460000,0.750000,2.250000,1.060000,0.120000,0.270000,0.080000,0.080000,0.170000,
3.500000,440.000000,68.535826,39.000000,6.074766,15.000000,2.336449,12.000000,1.869159,2.000000,0.311526,4.000000,0.623053,130.000000,20.249221,136.000000,21.183801,642.000000,291.000000,0.453271,567.000000,636.000000,0.891509,395.000000,635.000000,0.622047,192.000000,634.000000,0.302839,66.000000,633.000000,0.104265,0.028070,291.000000,111.000000,14.000000,8.000000,642.000000,151.000000,31.000000,8.000000,0.050000,0.260000,0.380000,0.290000,0.570000,0.530000,291.000000,40.000000,42.000000,39.200000,0.450000,0.810000,8.120000,11.480000,0.880000,22.940000,0.450000,0.430000,1.290000,0.800000,0.100000,0.390000,0.060000,0.060000,0.130000,
3.500000,736.000000,75.025484,52.000000,5.300714,12.000000,1.223242,12.000000,1.223242,1.000000,0.101937,4.000000,0.407747,164.000000,16.717635,169.000000,17.227319,981.000000,321.000000,0.327217,892.000000,976.000000,0.913934,731.000000,975.000000,0.749744,384.000000,974.000000,0.394251,125.000000,973.000000,0.128469,0.034700,321.000000,113.000000,15.000000,7.000000,981.000000,211.000000,39.000000,8.000000,0.040000,0.210000,0.350000,0.670000,1.330000,0.820000,321.000000,40.000000,41.300000,35.200000,0.330000,0.760000,7.250000,10.250000,0.840000,18.450000,0.380000,1.000000,3.000000,1.220000,0.080000,0.290000,0.080000,0.050000,0.130000,
3.500000,809.000000,72.621185,51.000000,4.578097,23.000000,2.064632,26.000000,2.333932,0.000000,0.000000,4.000000,0.359066,201.000000,18.043088,205.000000,18.402154,1114.000000,354.000000,0.317774,1033.000000,1108.000000,0.932310,833.000000,1106.000000,0.753165,457.000000,1104.000000,0.413949,160.000000,1102.000000,0.145191,0.045977,353.000000,135.000000,15.000000,7.000000,1114.000000,241.000000,63.000000,8.000000,0.060000,0.130000,0.380000,0.200000,0.600000,0.550000,353.000000,42.000000,39.800000,36.600000,0.320000,0.750000,7.480000,10.580000,0.840000,18.600000,0.240000,0.270000,1.070000,0.730000,0.060000,0.170000,0.050000,0.060000,0.110000,
3.500000,527.000000,73.913043,40.000000,5.610098,12.000000,1.683029,6.000000,0.841515,0.000000,0.000000,4.000000,0.561010,124.000000,17.391304,128.000000,17.952314,713.000000,278.000000,0.389902,651.000000,707.000000,0.920792,505.000000,705.000000,0.716312,262.000000,703.000000,0.372688,92.000000,701.000000,0.131241,0.032967,276.000000,91.000000,15.000000,6.000000,712.000000,147.000000,41.000000,6.000000,0.060000,0.150000,0.330000,0.330000,0.330000,0.410000,276.000000,40.000000,40.900000,37.700000,0.390000,0.760000,7.310000,10.340000,0.860000,19.770000,0.370000,1.000000,3.000000,1.220000,0.070000,0.210000,0.100000,0.070000,0.170000,
3.500000,710.000000,72.597137,51.000000,5.214724,15.000000,1.533742,13.000000,1.329243,2.000000,0.204499,5.000000,0.511247,182.000000,18.609407,189.000000,19.325153,978.000000,342.000000,0.349693,886.000000,969.000000,0.914345,658.000000,965.000000,0.681865,297.000000,961.000000,0.309053,93.000000,957.000000,0.097179,0.042424,340.000000,129.000000,19.000000,9.000000,978.000000,221.000000,45.000000,9.000000,0.050000,0.200000,0.380000,0.330000,0.330000,0.410000,340.000000,39.000000,40.900000,36.000000,0.350000,0.740000,7.690000,10.870000,0.850000,19.490000,0.420000,0.670000,1.330000,0.820000,0.040000,0.330000,0.070000,0.090000,0.160000,
